is_weekend,hour,elevation_m,num_vehicles,driver_age,driving_exp_yrs,estimated_speed_kmh,speed_limit_kmh,speeding,precipitation_mm,temp_avg_c,visibility_km,wind_speed_kmh,road_slope_deg,wx_tavg,wx_tmin,wx_tmax,wx_prcp,wx_wspd,wx_pres,wx_temp_range,wx_is_rainy,wx_heavy_rain,wx_rain_3day,wx_pressure_drop,vehicle_risk_weight,is_heavy_vehicle,is_two_wheeler,veh_bus,veh_car,veh_lorry,veh_motorcycle,veh_three-wheeler,speed_ratio,speed_excess_kmh,is_over_limit,hour_sin,hour_cos,is_night,is_morning_peak,is_evening_peak,is_monsoon,season_enc,road_curv_enc,surface_enc,is_sharp,slope_cat,is_steep,slope_x_curve,acc_fell_off_road,acc_head_on,acc_hit_barrier,acc_overturn,acc_pedestrian_hit,acc_rear_end,acc_sideswipe,acc_vehicle_fire,weather_enc,vis_class,rain_intensity,is_low_vis,is_fog_risk,young_driver,senior_driver,inexperienced,exp_ratio,high_risk_combo,wet_night,lorry_steep,moto_rain,vis_rain_prod,speed_wet,rain_x_curve,vis_x_night,location_risk
0,17,466,2,34.0,5.0,35.0,50,0,2.7,26.7,2.9,8.1,11.4,26.7,22.707692307692305,31.307692307692307,2.7,8.1,1013.1,8.600000000000001,1,0,2.7,2.8,3,0,1,0,0,0,0,1,0.7,0.0,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,1,2,2,1,2.0,1,22.8,0,0,0,0,0,1,0,0,1,1.0,1.0,0,0,0,0,0,0.294,1,0,0,1,1.0,0.0,2.0,0.0,1.1929824561403508
0,15,511,1,33.0,15.0,79.0,60,1,0.0,32.1,7.1,13.3,5.9,32.1,22.707692307692305,31.307692307692307,0.0,13.3,1013.9,8.600000000000001,0,0,2.7,0.8,2,0,0,0,1,0,0,0,1.317,19.0,1,-0.7071067811865471,-0.7071067811865479,0,0,0,0,1,1,0,0,1.0,0,5.9,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0.938,0,0,0,0,0.0,0.0,0.0,0.0,0.6052631578947368
1,5,607,1,51.0,15.0,36.0,50,0,0.0,24.9,0.1,5.9,13.2,24.9,22.707692307692305,31.307692307692307,0.0,5.9,1012.0,8.600000000000001,0,0,2.7,-1.9,2,0,0,0,1,0,0,0,0.72,0.0,0,0.9659258262890683,0.25881904510252074,1,0,0,0,1,2,1,1,2.0,1,26.4,0,0,0,1,0,0,0,0,2,3.0,0.0,1,1,0,0,0,0.441,0,1,0,0,0.0,0.0,0.0,3.0,1.12
0,12,626,2,26.0,8.0,82.0,50,1,21.0,27.6,0.3,6.5,13.9,27.6,22.307142857142857,31.085714285714285,21.0,6.5,1009.2,8.778571428571428,1,1,21.0,-2.8,2,0,0,0,1,0,0,0,1.64,32.0,1,1.2246467991473532e-16,-1.0,0,0,0,0,1,2,2,1,2.0,1,27.8,0,0,0,0,0,1,0,0,4,2.0,2.0,1,0,0,0,0,0.889,1,0,0,0,4.0,32.0,4.0,0.0,1.0961538461538463
1,22,620,1,41.0,7.0,59.0,70,0,13.5,28.3,0.8,12.3,1.6,28.3,22.307142857142857,31.085714285714285,13.5,12.3,1010.1,8.778571428571428,1,1,34.5,0.9,4,0,1,0,0,0,1,0,0.843,0.0,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,1,0,2,0,0.0,0,0.0,1,0,0,0,0,0,0,0,4,2.0,2.0,1,0,0,0,0,0.292,0,1,0,1,4.0,0.0,0.0,2.0,0.15789473684210525
0,19,649,1,37.0,7.0,49.0,50,0,1.5,28.0,3.4,15.4,12.0,28.0,22.307142857142857,31.085714285714285,1.5,15.4,1013.1,8.778571428571428,1,0,36.0,3.0,2,0,0,0,1,0,0,0,0.98,0.0,0,-0.9659258262890684,0.2588190451025203,0,0,1,0,1,2,1,1,2.0,1,24.0,0,0,0,1,0,0,0,0,1,0.0,1.0,0,0,0,0,0,0.35,1,0,0,0,0.0,0.0,2.0,0.0,1.1967213114754098
0,10,658,2,30.0,9.0,85.0,50,1,4.7,25.1,3.0,19.2,13.5,25.1,22.335714285714285,33.01428571428571,4.7,19.2,1012.6,10.678571428571427,1,0,19.7,-0.5,2,0,0,0,1,0,0,0,1.7,35.0,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,2,1,1,2.0,1,27.0,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,0.692,1,0,0,0,0.0,35.0,2.0,0.0,1.087719298245614
0,8,475,1,40.0,11.0,48.0,60,0,0.0,27.6,6.6,14.8,9.6,27.6,22.335714285714285,33.01428571428571,0.0,14.8,1010.6,10.678571428571427,0,0,6.2,-2.0,3,1,0,1,0,0,0,0,0.8,0.0,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,1,0,0,1.0,0,9.6,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.478,0,0,0,0,0.0,0.0,0.0,0.0,0.68
0,5,453,1,22.0,4.0,80.0,50,1,3.8,25.5,3.4,16.5,11.8,25.5,22.335714285714285,33.01428571428571,3.8,16.5,1015.4,10.678571428571427,1,0,8.5,4.8,3,1,0,1,0,0,0,0,1.6,30.0,1,0.9659258262890683,0.25881904510252074,1,0,0,0,0,2,1,1,2.0,1,23.6,0,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,0,0,0.8,1,1,1,0,0.0,30.0,2.0,0.0,1.1
0,18,552,2,23.0,5.0,63.0,50,1,0.0,28.3,6.9,25.7,13.9,28.3,22.335714285714285,33.01428571428571,0.0,25.7,1011.0,10.678571428571427,0,0,3.8,-4.4,3,1,0,1,0,0,0,0,1.26,13.0,1,-1.0,-1.8369701987210297e-16,0,0,1,0,0,2,0,1,2.0,1,27.8,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.833,0,0,1,0,0.0,0.0,0.0,0.0,1.196078431372549
0,10,482,2,39.0,16.0,83.0,50,1,7.3,26.1,3.6,25.5,11.7,26.1,22.335714285714285,33.01428571428571,7.3,25.5,1015.2,10.678571428571427,1,1,11.1,4.2,4,1,0,0,0,1,0,0,1.66,33.0,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,2,0,1,2.0,1,23.4,0,1,0,0,0,0,0,0,1,0.0,2.0,0,0,0,0,0,0.727,1,0,1,0,0.0,0.0,4.0,0.0,1.1929824561403508
0,11,525,1,24.0,0.0,100.0,70,1,0.0,25.5,4.3,3.9,1.4,25.5,22.335714285714285,33.01428571428571,0.0,3.9,1015.0,10.678571428571427,0,0,7.3,-0.2,4,0,1,0,0,0,1,0,1.429,30.0,1,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,1,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.15789473684210525
0,8,606,2,28.0,0.0,65.0,70,0,0.0,26.9,4.5,8.6,4.2,26.9,23.178947368421053,34.73157894736842,0.0,8.6,1011.9,11.552631578947366,0,0,7.3,-3.1,2,0,0,0,1,0,0,0,0.929,0.0,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2631578947368421
1,14,617,1,26.0,1.0,51.0,60,0,0.0,27.6,7.5,25.9,6.7,27.6,23.178947368421053,34.73157894736842,0.0,25.9,1009.4,11.552631578947366,0,0,0.0,-2.5,2,0,0,0,1,0,0,0,0.85,0.0,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,1,0,0,1.0,0,6.7,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,1,0.111,0,0,0,0,0.0,0.0,0.0,0.0,0.59375
1,11,527,1,48.0,0.0,67.0,50,1,0.0,30.4,8.8,4.0,12.2,30.4,23.178947368421053,34.73157894736842,0.0,4.0,1009.9,11.552631578947366,0,0,0.0,0.5,2,0,0,0,1,0,0,0,1.34,17.0,1,0.258819045102521,-0.9659258262890682,0,0,0,0,0,2,0,1,2.0,1,24.4,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.1333333333333333
0,7,654,2,47.0,11.0,64.0,50,1,7.3,26.2,2.7,14.5,15.1,26.2,23.178947368421053,34.73157894736842,7.3,9.494736842105263,1008.4,11.552631578947366,1,1,7.3,-1.5,3,1,0,1,0,0,0,0,1.28,14.0,1,0.9659258262890683,-0.25881904510252063,0,1,0,0,0,2,1,1,2.0,1,30.2,0,0,0,0,1,0,0,0,1,1.0,2.0,0,0,0,0,0,0.367,1,0,1,0,2.0,14.0,4.0,0.0,1.1639344262295082
0,8,617,1,52.0,12.0,63.0,50,1,0.0,27.3,5.2,9.6,11.8,27.3,23.178947368421053,34.73157894736842,0.0,9.6,1015.3,11.552631578947366,0,0,7.3,6.9,2,0,0,0,1,0,0,0,1.26,13.0,1,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,2,0,1,2.0,1,23.6,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0.343,0,0,0,0,0.0,0.0,0.0,0.0,1.1929824561403508
0,9,452,2,46.0,5.0,69.0,50,1,5.8,26.5,4.0,19.8,12.0,26.5,23.178947368421053,34.73157894736842,5.8,19.8,1008.2,11.552631578947366,1,1,13.1,-7.1,2,0,0,0,1,0,0,0,1.38,19.0,1,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,2,3,1,2.0,1,24.0,0,0,0,0,1,0,0,0,1,0.0,2.0,0,0,0,0,0,0.172,1,0,0,0,0.0,0.0,4.0,0.0,1.09375
0,15,604,1,42.0,10.0,75.0,50,1,2.9,27.0,2.2,13.5,14.2,27.0,23.178947368421053,34.73157894736842,2.9,13.5,1007.2,11.552631578947366,1,0,8.7,-1.0,4,0,1,0,0,0,1,0,1.5,25.0,1,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,2,1,1,2.0,1,28.4,0,0,0,0,0,0,0,1,1,1.0,1.0,0,0,0,0,0,0.4,1,0,0,1,1.0,25.0,2.0,0.0,1.1639344262295082
1,17,634,1,33.0,6.0,49.0,50,0,0.0,26.4,9.2,16.5,12.2,26.4,24.1,34.416666666666664,0.0,16.5,1008.1,10.316666666666663,0,0,8.7,0.9,3,0,1,0,0,0,0,1,0.98,0.0,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,2,1,1,2.0,1,24.4,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.375,0,0,0,0,0.0,0.0,0.0,0.0,1.1355932203389831
1,13,460,2,39.0,21.0,69.0,50,1,0.0,27.8,0.2,0.9,12.0,27.8,24.1,34.416666666666664,0.0,0.9,1012.9,10.316666666666663,0,0,2.9,4.8,2,0,0,0,1,0,0,0,1.38,19.0,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,2,0,1,2.0,1,24.0,0,0,0,0,0,0,1,0,3,3.0,0.0,1,1,0,0,0,0.955,0,0,0,0,0.0,0.0,0.0,0.0,1.1071428571428572
0,14,595,1,36.0,2.0,83.0,50,1,0.0,25.4,4.9,22.0,12.6,25.4,24.1,34.416666666666664,0.0,22.0,1011.8,10.316666666666663,0,0,0.0,-1.1,3,1,0,1,0,0,0,0,1.66,33.0,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,2,0,1,2.0,1,25.2,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0.105,0,0,1,0,0.0,0.0,0.0,0.0,1.12
0,7,523,2,43.0,8.0,90.0,60,1,0.0,24.1,0.3,13.5,10.9,24.1,24.1,34.416666666666664,0.0,13.5,1007.6,10.316666666666663,0,0,0.0,-4.2,4,0,1,0,0,0,1,0,1.5,30.0,1,0.9659258262890683,-0.25881904510252063,0,1,0,0,0,1,1,0,2.0,1,10.9,0,0,0,0,1,0,0,0,2,2.0,0.0,1,1,0,0,0,0.308,0,0,0,0,0.0,30.0,0.0,0.0,0.68
0,5,654,1,25.0,7.0,60.0,60,0,44.4,25.1,0.6,27.1,6.0,25.1,24.1,34.416666666666664,44.4,27.1,1013.4,10.316666666666663,1,1,44.4,5.8,4,1,0,0,0,1,0,0,1.0,0.0,0,0.9659258262890683,0.25881904510252074,1,0,0,0,0,1,2,0,1.0,0,6.0,1,0,0,0,0,0,0,0,4,2.0,2.0,1,0,0,0,0,0.875,0,1,0,0,4.0,0.0,2.0,2.0,0.6774193548387096
0,13,589,1,19.0,0.0,72.0,50,1,0.0,30.6,5.9,11.2,12.5,30.6,24.1,34.416666666666664,0.0,11.2,1009.725,10.316666666666663,0,0,44.4,-3.67,3,1,0,1,0,0,0,0,1.44,22.0,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,2,0,1,2.0,1,25.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,1,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.1071428571428572
0,14,652,2,20.0,2.0,83.0,50,1,34.5,30.3,1.1,10.3,13.2,30.3,24.1,34.416666666666664,34.5,10.3,1009.9,10.316666666666663,1,1,78.9,0.17,4,0,1,0,0,0,1,0,1.66,33.0,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,2,2,1,2.0,1,26.4,0,0,0,0,0,0,1,0,4,1.0,2.0,0,0,1,0,1,0.667,1,0,0,1,2.0,33.0,4.0,0.0,1.196078431372549
1,18,493,1,40.0,7.0,51.0,60,0,4.0,27.9,3.5,10.1,10.0,27.9,24.385714285714283,31.9,4.0,10.1,1007.8,7.514285714285716,1,0,38.5,-2.1,4,0,1,0,0,0,1,0,0.85,0.0,0,-1.0,-1.8369701987210297e-16,0,0,1,1,2,1,1,0,1.0,0,10.0,0,0,0,1,0,0,0,0,1,0.0,1.0,0,0,0,0,0,0.304,0,0,0,1,0.0,0.0,1.0,0.0,0.6274509803921569
0,7,661,2,21.0,0.0,61.0,50,1,0.0,25.7,0.1,16.9,13.5,25.7,24.385714285714283,31.9,0.0,16.9,1008.9,7.514285714285716,0,0,38.5,1.1,2,0,0,0,1,0,0,0,1.22,11.0,1,0.9659258262890683,-0.25881904510252063,0,1,0,1,2,2,0,1,2.0,1,27.0,0,0,0,0,1,0,0,0,3,3.0,0.0,1,1,1,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.1428571428571428
1,12,649,3,34.0,2.0,61.0,50,1,6.8,27.8,1.5,16.7,13.5,27.8,24.385714285714283,31.9,6.8,16.7,1008.8,7.514285714285716,1,1,10.8,-0.1,3,1,0,1,0,0,0,0,1.22,11.0,1,1.2246467991473532e-16,-1.0,0,0,0,1,2,2,1,1,2.0,1,27.0,0,1,0,0,0,0,0,0,1,1.0,2.0,0,0,0,0,1,0.118,1,0,1,0,2.0,11.0,4.0,0.0,1.196078431372549
0,1,663,2,45.0,9.0,50.0,60,0,0.0,25.5,8.6,11.9,9.0,25.5,24.385714285714283,31.9,0.0,11.9,1012.7,7.514285714285716,0,0,6.8,3.9,2,0,0,0,1,0,0,0,0.833,0.0,0,0.25881904510252074,0.9659258262890683,1,0,0,1,2,1,3,0,1.0,0,9.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.321,0,0,0,0,0.0,0.0,0.0,0.0,0.62
0,9,559,1,37.0,7.0,48.0,50,0,53.0,26.8,1.0,15.8,11.3,26.8,24.385714285714283,31.9,53.0,15.8,1008.6,7.514285714285716,1,1,59.8,-4.1,4,1,0,0,0,1,0,0,0.96,0.0,0,0.7071067811865476,-0.7071067811865475,0,1,0,1,2,2,2,1,2.0,1,22.6,0,0,1,0,0,0,0,0,4,1.0,2.0,0,0,0,0,0,0.35,1,0,1,0,2.0,0.0,4.0,0.0,1.1355932203389831
0,16,504,2,32.0,1.0,63.0,50,1,0.0,24.2,5.3,13.8,14.6,24.2,24.385714285714283,31.9,0.0,13.8,1012.6,7.514285714285716,0,0,53.0,4.0,2,0,0,0,1,0,0,0,1.26,13.0,1,-0.8660254037844385,-0.5000000000000004,0,0,1,1,2,2,0,1,2.0,1,29.2,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,0.067,0,0,0,0,0.0,0.0,0.0,0.0,1.2295081967213115
0,18,605,1,32.0,14.0,45.0,50,0,24.9,25.5,0.6,3.1,13.3,25.5,25.125,31.875,24.9,3.1,1013.2,6.75,1,1,77.9,0.6,2,0,0,0,1,0,0,0,0.9,0.0,0,-1.0,-1.8369701987210297e-16,0,0,1,1,2,2,2,1,2.0,1,26.6,0,0,1,0,0,0,0,0,4,2.0,2.0,1,0,0,0,0,0.933,1,0,0,0,4.0,0.0,4.0,0.0,1.16
0,20,451,1,26.0,8.0,55.0,60,0,0.0,23.4,0.5,23.0,7.3,23.4,25.125,31.875,0.0,23.0,1008.6,6.75,0,0,24.9,-4.6,4,1,0,0,0,1,0,0,0.917,0.0,0,-0.8660254037844386,0.5000000000000001,1,0,0,1,2,1,1,0,1.0,0,7.3,0,0,0,0,0,0,0,1,2,2.0,0.0,1,1,0,0,0,0.889,0,1,0,0,0.0,0.0,0.0,2.0,0.4583333333333333
0,17,679,2,33.0,7.0,47.0,50,0,0.0,25.3,9.7,14.9,11.6,25.3,25.125,31.875,0.0,14.9,1009.5416666666666,6.75,0,0,24.9,0.94,4,1,0,0,0,1,0,0,0.94,0.0,0,-0.9659258262890683,-0.25881904510252063,0,0,1,1,2,2,0,1,2.0,1,23.2,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.438,0,0,1,0,0.0,0.0,0.0,0.0,1.1071428571428572
1,21,585,3,19.0,0.6,77.0,50,1,4.8,25.1,2.0,19.0,13.9,25.1,25.125,31.875,4.8,19.0,1013.5,6.75,1,0,4.8,3.96,4,1,0,0,0,1,0,0,1.54,27.0,1,-0.7071067811865477,0.7071067811865474,1,0,0,1,2,2,2,1,2.0,1,27.8,0,0,0,0,0,1,0,0,1,1.0,1.0,0,0,1,0,1,0.3,1,1,1,0,1.0,27.0,2.0,1.0,1.2295081967213115
0,12,594,1,29.0,11.0,62.0,50,1,5.8,26.9,2.7,13.5,10.6,26.9,25.125,31.875,5.8,13.5,1008.9,6.75,1,1,10.6,-4.6,2,0,0,0,1,0,0,0,1.24,12.0,1,1.2246467991473532e-16,-1.0,0,0,0,1,2,2,1,1,2.0,1,21.2,0,0,0,0,0,0,0,1,1,1.0,2.0,0,0,0,0,0,0.917,1,0,0,0,2.0,12.0,4.0,0.0,1.1
0,16,566,2,55.0,4.0,37.0,50,0,3.9,26.0,2.3,17.5,14.2,26.0,25.125,31.875,3.9,17.5,1014.6,6.75,1,0,14.5,5.7,4,0,1,0,0,0,1,0,0.74,0.0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,1,2,2,1,1,2.0,1,28.4,0,0,0,0,1,0,0,0,1,1.0,1.0,0,0,0,0,0,0.105,1,0,0,1,1.0,0.0,2.0,0.0,1.1428571428571428
0,16,457,1,33.0,3.0,74.0,60,1,7.7,26.6,2.0,7.0,7.9,26.6,24.784615384615385,31.253846153846155,7.7,7.0,1010.8,6.469230769230769,1,1,17.4,-3.8,2,0,0,0,1,0,0,0,1.233,14.0,1,-0.8660254037844385,-0.5000000000000004,0,0,1,1,2,1,0,0,1.0,0,7.9,0,0,1,0,0,0,0,0,1,1.0,2.0,0,0,0,0,0,0.188,0,0,0,0,2.0,0.0,2.0,0.0,0.68
1,16,571,1,25.0,7.0,94.0,60,1,22.1,22.7,0.4,19.3,8.1,22.7,24.784615384615385,31.253846153846155,22.1,19.3,1010.8,6.469230769230769,1,1,33.7,0.0,4,0,1,0,0,0,1,0,1.567,34.0,1,-0.8660254037844385,-0.5000000000000004,0,0,1,1,2,1,2,0,1.0,0,8.1,0,0,1,0,0,0,0,0,4,2.0,2.0,1,0,0,0,0,0.875,0,0,0,1,4.0,34.0,2.0,0.0,0.4583333333333333
0,18,547,1,36.0,8.0,81.0,60,1,12.2,25.8,0.4,16.8,9.0,25.8,24.784615384615385,31.253846153846155,12.2,16.8,1012.7,6.469230769230769,1,1,42.0,1.9,3,1,0,1,0,0,0,0,1.35,21.0,1,-1.0,-1.8369701987210297e-16,0,0,1,1,2,1,1,0,1.0,0,9.0,0,0,0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,0,0.421,0,0,0,0,4.0,21.0,2.0,0.0,0.574468085106383
0,11,630,2,31.0,3.0,64.0,50,1,33.5,25.1,0.9,15.0,15.2,25.1,24.784615384615385,31.253846153846155,33.5,15.0,1015.0,6.469230769230769,1,1,67.8,2.3,3,0,1,0,0,0,0,1,1.28,14.0,1,0.258819045102521,-0.9659258262890682,0,0,0,1,2,2,2,1,2.0,1,30.4,0,1,0,0,0,0,0,0,4,2.0,2.0,1,0,0,0,0,0.214,1,0,0,1,4.0,14.0,4.0,0.0,1.2295081967213115
0,5,469,2,30.0,7.0,60.0,70,0,0.0,22.1,7.1,17.5,0.6,22.1,24.784615384615385,31.253846153846155,0.0,17.5,1014.2,6.469230769230769,0,0,45.7,-0.8,3,0,1,0,0,0,0,1,0.857,0.0,0,0.9659258262890683,0.25881904510252074,1,0,0,1,2,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.538,0,0,0,0,0.0,0.0,0.0,0.0,0.42105263157894735
0,18,513,2,27.0,9.0,77.0,50,1,0.0,23.9,5.9,16.6,11.6,23.9,24.784615384615385,31.253846153846155,0.0,16.6,1009.5,6.469230769230769,0,0,33.5,-4.7,2,0,0,0,1,0,0,0,1.54,27.0,1,-1.0,-1.8369701987210297e-16,0,0,1,1,2,2,0,1,2.0,1,23.2,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.9,0,0,0,0,0.0,0.0,0.0,0.0,1.1
0,15,619,1,38.0,5.0,84.0,50,1,9.3,26.0,0.9,9.4,14.8,26.0,24.60666666666667,31.793333333333337,9.3,9.4,1012.7,7.186666666666667,1,1,9.3,3.2,4,0,1,0,0,0,1,0,1.68,34.0,1,-0.7071067811865471,-0.7071067811865479,0,0,0,1,2,2,2,1,2.0,1,29.6,0,0,1,0,0,0,0,0,4,2.0,2.0,1,0,0,0,0,0.238,1,0,0,1,4.0,34.0,4.0,0.0,1.1639344262295082
0,13,465,1,40.0,8.2,64.0,50,1,0.0,27.9,0.5,13.7,14.1,27.9,24.60666666666667,31.793333333333337,0.0,13.7,1010.6,7.186666666666667,0,0,9.3,-2.1,4,0,1,0,0,0,1,0,1.28,14.0,1,-0.2588190451025208,-0.9659258262890683,0,0,0,1,2,2,1,1,2.0,1,28.2,1,0,0,0,0,0,0,0,2,2.0,0.0,1,1,0,0,0,0.357,0,0,0,0,0.0,14.0,0.0,0.0,1.12
1,11,483,2,30.0,0.0,79.0,60,1,0.0,26.2,7.4,20.8,6.2,26.2,24.60666666666667,31.793333333333337,0.0,20.8,1009.2,7.186666666666667,0,0,9.3,-1.4,4,1,0,0,0,1,0,0,1.317,19.0,1,0.258819045102521,-0.9659258262890682,0,0,0,1,2,1,0,0,1.0,0,6.2,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.6129032258064516
0,20,624,3,31.0,7.0,42.0,50,0,0.0,23.7,0.1,4.7,15.4,23.7,24.60666666666667,31.793333333333337,0.0,4.7,1013.6,7.186666666666667,0,0,0.0,4.4,2,0,0,0,1,0,0,0,0.84,0.0,0,-0.8660254037844386,0.5000000000000001,1,0,0,1,2,2,0,1,2.0,1,30.8,0,0,0,0,0,0,1,0,3,3.0,0.0,1,1,0,0,0,0.5,0,0,0,0,0.0,0.0,0.0,3.0,1.2295081967213115
0,9,450,1,27.0,8.0,67.0,50,1,1.4,27.1,2.8,2.4,11.1,27.1,24.60666666666667,31.793333333333337,1.4,2.4,1010.8,7.186666666666667,1,0,1.4,-2.8,4,1,0,0,0,1,0,0,1.34,17.0,1,0.7071067811865476,-0.7071067811865475,0,1,0,1,2,2,1,1,2.0,1,22.2,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0.8,1,0,1,0,1.0,17.0,2.0,0.0,1.1355932203389831
1,8,556,2,42.0,15.0,70.0,50,1,0.0,29.1,7.1,10.8,12.6,29.1,23.73,29.945,0.0,10.8,1008.8,6.215,0,0,1.4,-2.0,3,0,1,0,0,0,0,1,1.4,20.0,1,0.8660254037844387,-0.4999999999999998,0,1,0,1,2,2,0,1,2.0,1,25.2,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.6,0,0,0,0,0.0,0.0,0.0,0.0,1.0847457627118644
0,16,673,1,25.0,7.0,36.0,50,0,0.0,29.3,7.5,13.5,14.6,29.3,23.73,29.945,0.0,13.5,1010.2,6.215,0,0,1.4,1.4,4,1,0,0,0,1,0,0,0.72,0.0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,1,2,2,0,1,2.0,1,29.2,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.875,0,0,1,0,0.0,0.0,0.0,0.0,1.2295081967213115
0,8,617,1,31.0,6.0,85.0,60,1,0.0,26.6,6.8,17.4,8.4,26.6,23.73,29.945,0.0,17.4,1007.9,6.215,0,0,0.0,-2.3,2,0,0,0,1,0,0,0,1.417,25.0,1,0.8660254037844387,-0.4999999999999998,0,1,0,1,2,1,0,0,1.0,0,8.4,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.429,0,0,0,0,0.0,0.0,0.0,0.0,0.625
0,5,605,2,44.0,12.0,54.0,60,0,54.0,25.1,1.1,11.3,7.0,25.1,23.73,29.945,54.0,11.3,1009.3,6.215,1,1,54.0,1.4,2,0,0,0,1,0,0,0,0.9,0.0,0,0.9659258262890683,0.25881904510252074,1,0,0,1,2,1,2,0,1.0,0,7.0,0,1,0,0,0,0,0,0,4,1.0,2.0,0,0,0,0,0,0.444,0,1,0,0,2.0,0.0,2.0,1.0,0.5625
0,8,669,1,27.8,0.0,61.0,50,1,53.1,27.2,1.1,10.9,12.3,27.2,23.73,29.945,53.1,10.9,1014.6,6.215,1,1,107.1,5.3,3,1,0,1,0,0,0,0,1.22,11.0,1,0.8660254037844387,-0.4999999999999998,0,1,0,1,2,2,1,1,2.0,1,24.6,0,0,0,0,0,0,0,1,4,1.0,2.0,0,0,0,0,1,0.0,1,0,1,0,2.0,11.0,4.0,0.0,1.1333333333333333
0,14,561,2,34.6,8.0,46.0,50,0,35.2,27.2,1.5,11.5,11.6,27.2,23.73,29.945,35.2,11.5,1014.0,6.215,1,1,142.3,-0.6,4,1,0,0,0,1,0,0,0.92,0.0,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,2,2,2,1,2.0,1,23.2,0,0,0,0,1,0,0,0,4,1.0,2.0,0,0,0,0,0,0.455,1,0,1,0,2.0,0.0,4.0,0.0,1.1355932203389831
0,13,579,2,30.0,12.0,75.0,50,1,0.0,28.6,5.7,12.7,15.2,28.6,23.73,29.945,0.0,12.7,1012.3,6.215,0,0,88.3,-1.7,4,1,0,0,0,1,0,0,1.5,25.0,1,-0.2588190451025208,-0.9659258262890683,0,0,0,1,2,2,0,1,2.0,1,30.4,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.923,0,0,1,0,0.0,0.0,0.0,0.0,1.2295081967213115
